customer_id,subscription_status,country,currency
2640,active,UK,GBP
4093,active,UK,GBP
4537,active,Germany,EUR
242,active,Germany,EUR
5583,inactive,Japan,JPY
7348,inactive,Japan,JPY
3932,active,India,INR
5559,inactive,Canada,CAD
6431,inactive,UK,GBP
4817,active,Canada,CAD
1685,active,UK,GBP
690,active,Canada,CAD
7925,inactive,USA,USD
2833,active,Japan,JPY
4690,active,UK,GBP
325,active,India,INR
4964,active,USA,USD
5927,inactive,India,INR
1798,active,UK,GBP
4162,active,UK,GBP
4914,active,UK,GBP
5958,inactive,Canada,CAD
689,active,Canada,CAD
4756,active,Germany,EUR
3043,active,Canada,CAD
406,active,Germany,EUR
2184,active,Canada,CAD
1435,active,USA,USD
298,active,UK,GBP
5709,inactive,India,INR
671,active,UK,GBP
7529,inactive,UK,GBP
2113,active,Canada,CAD
1810,active,Germany,EUR
382,active,Canada,CAD
734,active,UK,GBP
3971,active,UK,GBP
8178,inactive,Germany,EUR
4204,active,USA,USD
5236,inactive,Germany,EUR
5486,inactive,Canada,CAD
6298,inactive,Germany,EUR
98,active,India,INR
6296,inactive,India,INR
4533,active,USA,USD
1789,active,USA,USD
1208,active,Canada,CAD
2189,active,USA,USD
2109,active,Canada,CAD
4551,active,UK,GBP
7406,inactive,Canada,CAD
3080,active,Japan,JPY
7704,inactive,India,INR
3738,active,Germany,EUR
7236,inactive,Germany,EUR
799,active,UK,GBP
7388,inactive,UK,GBP
285,active,Japan,JPY
4305,active,USA,USD
1524,active,UK,GBP
2508,active,Japan,JPY
3269,active,Germany,EUR
3442,active,Canada,CAD
7537,inactive,UK,GBP
1956,active,Germany,EUR
2451,active,Canada,CAD
3961,active,Canada,CAD
4733,active,Japan,JPY
5956,inactive,India,INR
3707,active,UK,GBP
7736,inactive,Japan,JPY
6417,inactive,Japan,JPY
1698,active,USA,USD
3739,active,India,INR
5653,inactive,Canada,CAD
4229,active,Germany,EUR
2754,active,Canada,CAD
6834,inactive,UK,GBP
4593,active,UK,GBP
4310,active,Germany,EUR
2910,active,India,INR
1669,active,UK,GBP
4522,active,USA,USD
2509,active,USA,USD
5088,inactive,India,INR
5774,inactive,Canada,CAD
5414,inactive,USA,USD
4727,active,USA,USD
4248,active,USA,USD
1743,active,Japan,JPY
2381,active,USA,USD
3031,active,USA,USD
8052,inactive,Germany,EUR
5873,inactive,Canada,CAD
1954,active,USA,USD
2353,active,India,INR
6113,inactive,Germany,EUR
6085,inactive,UK,GBP
1663,active,Japan,JPY
3594,active,India,INR
5031,inactive,Japan,JPY
3963,active,India,INR
7139,inactive,USA,USD
785,active,Canada,CAD
409,active,Japan,JPY
172,active,Japan,JPY
5856,inactive,USA,USD
7248,inactive,UK,GBP
6867,inactive,USA,USD
4406,active,Japan,JPY
5624,inactive,UK,GBP
1662,active,UK,GBP
1739,active,India,INR
5822,inactive,Germany,EUR
4869,active,Germany,EUR
869,active,Canada,CAD
2507,active,USA,USD
624,active,India,INR
3544,active,USA,USD
7269,inactive,USA,USD
3160,active,India,INR
4471,active,India,INR
6761,inactive,Germany,EUR
7643,inactive,Germany,EUR
7711,inactive,Germany,EUR
4773,active,Canada,CAD
2896,active,India,INR
6845,inactive,USA,USD
6140,inactive,Germany,EUR
1001,active,Japan,JPY
4244,active,Germany,EUR
7272,inactive,UK,GBP
7934,inactive,UK,GBP
4505,active,UK,GBP
2710,active,India,INR
2612,active,India,INR
2765,active,UK,GBP
924,active,Germany,EUR
6795,inactive,India,INR
5686,inactive,Canada,CAD
1152,active,USA,USD
3242,active,UK,GBP
3518,active,India,INR
3866,active,Germany,EUR
5887,inactive,India,INR
6147,inactive,USA,USD
351,active,USA,USD
4087,active,UK,GBP
7353,inactive,Germany,EUR
5019,inactive,India,INR
6179,inactive,UK,GBP
11,active,Germany,EUR
8165,inactive,Japan,JPY
1113,active,UK,GBP
4878,active,India,INR
557,active,USA,USD
7557,inactive,Germany,EUR
6866,inactive,USA,USD
2216,active,Germany,EUR
7378,inactive,India,INR
6265,inactive,India,INR
6805,inactive,India,INR
5376,inactive,Germany,EUR
1261,active,Canada,CAD
704,active,UK,GBP
1618,active,Canada,CAD
2546,active,USA,USD
7075,inactive,UK,GBP
3222,active,Japan,JPY
7328,inactive,Japan,JPY
5353,inactive,Canada,CAD
1299,active,UK,GBP
6677,inactive,Canada,CAD
4723,active,UK,GBP
450,active,UK,GBP
4374,active,India,INR
4397,active,USA,USD
4973,active,Canada,CAD
5114,inactive,Canada,CAD
4420,active,USA,USD
1467,active,India,INR
5272,inactive,Canada,CAD
2721,active,UK,GBP
7991,inactive,India,INR
1516,active,UK,GBP
1101,active,India,INR
7290,inactive,USA,USD
7433,inactive,Canada,CAD
7619,inactive,USA,USD
4211,active,Canada,CAD
6897,inactive,Canada,CAD
4006,active,USA,USD
7142,inactive,Germany,EUR
1402,active,Canada,CAD
3192,active,UK,GBP
7751,inactive,India,INR
7507,inactive,Germany,EUR
5935,inactive,Canada,CAD
4449,active,USA,USD
1465,active,USA,USD
5838,inactive,USA,USD
661,active,Japan,JPY
4954,active,Japan,JPY
2970,active,UK,GBP
1817,active,Germany,EUR
6174,inactive,Germany,EUR
2726,active,USA,USD
4353,active,USA,USD
2914,active,Germany,EUR
7515,inactive,UK,GBP
1213,active,UK,GBP
6053,inactive,Canada,CAD
2011,active,USA,USD
7641,inactive,UK,GBP
3188,active,Japan,JPY
5233,inactive,India,INR
890,active,Japan,JPY
980,active,Canada,CAD
6266,inactive,Japan,JPY
4501,active,USA,USD
7849,inactive,USA,USD
750,active,India,INR
979,active,USA,USD
2804,active,India,INR
1054,active,Canada,CAD
4124,active,India,INR
7877,inactive,Japan,JPY
4132,active,India,INR
5930,inactive,Japan,JPY
7655,inactive,USA,USD
6745,inactive,USA,USD
1645,active,Japan,JPY
6943,inactive,India,INR
4688,active,Germany,EUR
4852,active,Japan,JPY
1801,active,India,INR
4881,active,Japan,JPY
4778,active,Germany,EUR
6562,inactive,UK,GBP
2945,active,Canada,CAD
1933,active,USA,USD
2647,active,Canada,CAD
2054,active,Canada,CAD
1286,active,Canada,CAD
2199,active,Germany,EUR
4187,active,UK,GBP
7795,inactive,UK,GBP
5734,inactive,Japan,JPY
3200,active,India,INR
1334,active,Japan,JPY
3207,active,Germany,EUR
1205,active,UK,GBP
2273,active,USA,USD
5970,inactive,Japan,JPY
758,active,Germany,EUR
4445,active,USA,USD
1430,active,Canada,CAD
2157,active,Germany,EUR
4853,active,Japan,JPY
148,active,Japan,JPY
1007,active,Japan,JPY
6285,inactive,UK,GBP
1889,active,Japan,JPY
2138,active,India,INR
3354,active,USA,USD
5503,inactive,Japan,JPY
2966,active,Canada,CAD
2885,active,Japan,JPY
2802,active,Japan,JPY
7831,inactive,Japan,JPY
710,active,USA,USD
4230,active,India,INR
882,active,USA,USD
8059,inactive,UK,GBP
5150,inactive,Canada,CAD
6120,inactive,Germany,EUR
2028,active,Canada,CAD
5529,inactive,Japan,JPY
7630,inactive,UK,GBP
6963,inactive,Canada,CAD
1948,active,Canada,CAD
6616,inactive,Japan,JPY
2913,active,Germany,EUR
1033,active,Canada,CAD
7413,inactive,Canada,CAD
3413,active,Japan,JPY
2783,active,India,INR
6340,inactive,Germany,EUR
4535,active,Canada,CAD
5602,inactive,Japan,JPY
4238,active,Japan,JPY
6115,inactive,USA,USD
4891,active,India,INR
3482,active,Japan,JPY
1363,active,Canada,CAD
3111,active,USA,USD
3916,active,Japan,JPY
7068,inactive,Japan,JPY
434,active,UK,GBP
2661,active,USA,USD
1384,active,Canada,CAD
4192,active,Germany,EUR
2349,active,Canada,CAD
4770,active,Canada,CAD
3448,active,India,INR
1855,active,India,INR
3250,active,UK,GBP
6800,inactive,USA,USD
7592,inactive,India,INR
7024,inactive,Canada,CAD
2377,active,Canada,CAD
1251,active,Canada,CAD
5521,inactive,Canada,CAD
5800,inactive,Germany,EUR
7908,inactive,India,INR
7888,inactive,India,INR
4520,active,India,INR
2598,active,Japan,JPY
3741,active,India,INR
6356,inactive,USA,USD
4003,active,USA,USD
3838,active,UK,GBP
48,active,USA,USD
2562,active,Germany,EUR
494,active,UK,GBP
2984,active,India,INR
1512,active,India,INR
38,active,Canada,CAD
6683,inactive,Japan,JPY
851,active,UK,GBP
5370,inactive,Germany,EUR
7251,inactive,UK,GBP
6370,inactive,UK,GBP
5576,inactive,India,INR
244,active,India,INR
1779,active,India,INR
3108,active,Germany,EUR
4854,active,Germany,EUR
4585,active,Germany,EUR
3424,active,USA,USD
4294,active,Germany,EUR
2215,active,UK,GBP
387,active,Germany,EUR
5743,inactive,India,INR
6815,inactive,UK,GBP
6007,inactive,USA,USD
359,active,Germany,EUR
4266,active,USA,USD
2697,active,Germany,EUR
1919,active,Canada,CAD
6368,inactive,UK,GBP
5908,inactive,UK,GBP
942,active,Canada,CAD
1360,active,India,INR
5932,inactive,India,INR
1383,active,UK,GBP
1020,active,Canada,CAD
7293,inactive,India,INR
1700,active,India,INR
4040,active,UK,GBP
5540,inactive,India,INR
7283,inactive,UK,GBP
4508,active,Japan,JPY
892,active,UK,GBP
6158,inactive,USA,USD
6211,inactive,USA,USD
5611,inactive,Germany,EUR
2067,active,India,INR
7344,inactive,Japan,JPY
3730,active,Japan,JPY
2070,active,Canada,CAD
5921,inactive,India,INR
1197,active,Canada,CAD
6937,inactive,India,INR
7265,inactive,USA,USD
3703,active,Germany,EUR
3370,active,UK,GBP
1195,active,Canada,CAD
1277,active,UK,GBP
5586,inactive,Canada,CAD
3710,active,India,INR
318,active,UK,GBP
1529,active,Canada,CAD
4300,active,India,INR
2035,active,Japan,JPY
1671,active,Japan,JPY
5018,inactive,Canada,CAD
3484,active,Germany,EUR
3100,active,Canada,CAD
1676,active,India,INR
763,active,Japan,JPY
2181,active,UK,GBP
1697,active,India,INR
3849,active,USA,USD
6207,inactive,India,INR
5489,inactive,UK,GBP
1647,active,India,INR
5065,inactive,Germany,EUR
4155,active,Canada,CAD
2234,active,India,INR
4341,active,USA,USD
2538,active,Japan,JPY
7828,inactive,USA,USD
619,active,Germany,EUR
8008,inactive,USA,USD
3001,active,UK,GBP
3279,active,Canada,CAD
2872,active,Canada,CAD
1556,active,Japan,JPY
5960,inactive,UK,GBP
4267,active,Germany,EUR
6979,inactive,USA,USD
4589,active,Canada,CAD
6475,inactive,Germany,EUR
4109,active,Germany,EUR
5957,inactive,USA,USD
247,active,UK,GBP
1325,active,India,INR
1861,active,India,INR
1854,active,Canada,CAD
7386,inactive,India,INR
2454,active,Canada,CAD
5638,inactive,Germany,EUR
5273,inactive,Japan,JPY
1811,active,Canada,CAD
5584,inactive,India,INR
5607,inactive,Canada,CAD
2665,active,Japan,JPY
7306,inactive,India,INR
6303,inactive,Germany,EUR
6565,inactive,Canada,CAD
4170,active,USA,USD
5662,inactive,Canada,CAD
6921,inactive,Canada,CAD
5525,inactive,Canada,CAD
5853,inactive,USA,USD
280,active,UK,GBP
741,active,Japan,JPY
5592,inactive,USA,USD
4339,active,USA,USD
989,active,Germany,EUR
1874,active,India,INR
3506,active,UK,GBP
900,active,Germany,EUR
1264,active,Japan,JPY
3923,active,UK,GBP
4711,active,Canada,CAD
6818,inactive,India,INR
2403,active,India,INR
7432,inactive,Germany,EUR
5655,inactive,USA,USD
3623,active,India,INR
3421,active,UK,GBP
951,active,Japan,JPY
8166,inactive,Germany,EUR
4058,active,India,INR
5253,inactive,Japan,JPY
6036,inactive,USA,USD
4540,active,Canada,CAD
7725,inactive,UK,GBP
1611,active,India,INR
682,active,Germany,EUR
3092,active,Japan,JPY
4682,active,USA,USD
7803,inactive,USA,USD
5170,inactive,Japan,JPY
5880,inactive,USA,USD
2806,active,Canada,CAD
5704,inactive,Germany,EUR
599,active,Canada,CAD
3917,active,Canada,CAD
7271,inactive,Japan,JPY
332,active,India,INR
7261,inactive,USA,USD
1664,active,Canada,CAD
3848,active,Canada,CAD
3077,active,USA,USD
2346,active,India,INR
5649,inactive,Japan,JPY
2166,active,USA,USD
566,active,Japan,JPY
7247,inactive,UK,GBP
842,active,USA,USD
5171,inactive,Japan,JPY
1932,active,UK,GBP
1003,active,USA,USD
6395,inactive,Canada,CAD
2967,active,India,INR
7651,inactive,India,INR
3568,active,Japan,JPY
1540,active,Germany,EUR
1622,active,Japan,JPY
3599,active,Japan,JPY
474,active,UK,GBP
4573,active,India,INR
3365,active,India,INR
2201,active,Canada,CAD
4152,active,USA,USD
4998,active,Germany,EUR
3737,active,Japan,JPY
1776,active,Germany,EUR
7586,inactive,Canada,CAD
3073,active,UK,GBP
6163,inactive,Canada,CAD
2063,active,Japan,JPY
3219,active,Canada,CAD
4596,active,Japan,JPY
3409,active,Japan,JPY
7260,inactive,USA,USD
4749,active,USA,USD
5973,inactive,Japan,JPY
3068,active,Canada,CAD
3521,active,USA,USD
8195,inactive,UK,GBP
6515,inactive,UK,GBP
7277,inactive,India,INR
6734,inactive,Japan,JPY
246,active,USA,USD
362,active,Canada,CAD
1654,active,UK,GBP
5666,inactive,Canada,CAD
1552,active,India,INR
5298,inactive,UK,GBP
5446,inactive,India,INR
2686,active,Japan,JPY
718,active,Germany,EUR
1062,active,Germany,EUR
6430,inactive,India,INR
3115,active,Japan,JPY
8137,inactive,India,INR
6907,inactive,Germany,EUR
6671,inactive,UK,GBP
6235,inactive,Germany,EUR
5781,inactive,Germany,EUR
7570,inactive,UK,GBP
5373,inactive,USA,USD
3060,active,Germany,EUR
278,active,India,INR
5343,inactive,Germany,EUR
81,active,Japan,JPY
1870,active,Japan,JPY
4190,active,India,INR
8045,inactive,Germany,EUR
3528,active,Germany,EUR
4633,active,UK,GBP
266,active,Germany,EUR
7575,inactive,Canada,CAD
2380,active,Japan,JPY
3348,active,UK,GBP
5518,inactive,USA,USD
4433,active,Japan,JPY
3945,active,Germany,EUR
4479,active,Germany,EUR
4222,active,India,INR
2512,active,India,INR
5305,inactive,Japan,JPY
3854,active,Japan,JPY
2026,active,UK,GBP
2873,active,India,INR
564,active,India,INR
1354,active,Canada,CAD
6072,inactive,USA,USD
2326,active,UK,GBP
5775,inactive,UK,GBP
2456,active,Germany,EUR
7256,inactive,Germany,EUR
7972,inactive,USA,USD
3457,active,UK,GBP
5848,inactive,Japan,JPY
3353,active,Canada,CAD
5222,inactive,UK,GBP
1285,active,Canada,CAD
4205,active,UK,GBP
169,active,USA,USD
1230,active,Canada,CAD
2127,active,India,INR
7434,inactive,Japan,JPY
8142,inactive,Canada,CAD
7017,inactive,Canada,CAD
3412,active,UK,GBP
1649,active,Canada,CAD
6913,inactive,Germany,EUR
1793,active,Germany,EUR
6713,inactive,UK,GBP
658,active,USA,USD
1153,active,Germany,EUR
6816,inactive,Germany,EUR
3988,active,UK,GBP
5056,inactive,India,INR
3095,active,USA,USD
6739,inactive,Germany,EUR
7967,inactive,Germany,EUR
659,active,Japan,JPY
3802,active,Canada,CAD
4799,active,UK,GBP
93,active,India,INR
1661,active,UK,GBP
1106,active,Canada,CAD
4331,active,UK,GBP
1035,active,USA,USD
176,active,Canada,CAD
3203,active,India,INR
5496,inactive,UK,GBP
4928,active,UK,GBP
179,active,Germany,EUR
3010,active,Canada,CAD
7482,inactive,Japan,JPY
5101,inactive,India,INR
2338,active,Canada,CAD
7006,inactive,Germany,EUR
2812,active,UK,GBP
6125,inactive,USA,USD
7948,inactive,Germany,EUR
6274,inactive,Japan,JPY
1768,active,USA,USD
4894,active,Japan,JPY
7377,inactive,Germany,EUR
3234,active,India,INR
684,active,Germany,EUR
5825,inactive,Japan,JPY
6681,inactive,Germany,EUR
2202,active,India,INR
7580,inactive,USA,USD
421,active,UK,GBP
2506,active,India,INR
4547,active,Germany,EUR
8126,inactive,Japan,JPY
2998,active,Germany,EUR
2065,active,India,INR
4480,active,USA,USD
542,active,UK,GBP
3598,active,USA,USD
4686,active,India,INR
6786,inactive,Japan,JPY
8073,inactive,India,INR
7239,inactive,Germany,EUR
7769,inactive,UK,GBP
7800,inactive,Canada,CAD
6252,inactive,USA,USD
6806,inactive,Germany,EUR
2865,active,UK,GBP
5041,inactive,Japan,JPY
4850,active,Canada,CAD
4282,active,UK,GBP
7114,inactive,Germany,EUR
7026,inactive,USA,USD
445,active,USA,USD
6151,inactive,USA,USD
6797,inactive,Japan,JPY
2897,active,Germany,EUR
2330,active,India,INR
2045,active,Canada,CAD
1681,active,Germany,EUR
5903,inactive,UK,GBP
3959,active,Japan,JPY
8031,inactive,India,INR
2720,active,Japan,JPY
3427,active,India,INR
7182,inactive,USA,USD
4758,active,Japan,JPY
24,active,USA,USD
5849,inactive,Germany,EUR
3616,active,UK,GBP
9,active,USA,USD
5312,inactive,USA,USD
4790,active,India,INR
2859,active,India,INR
3379,active,Germany,EUR
5190,inactive,Japan,JPY
2530,active,Canada,CAD
3948,active,India,INR
7624,inactive,Germany,EUR
2602,active,USA,USD
4583,active,UK,GBP
6479,inactive,USA,USD
1399,active,USA,USD
1677,active,Germany,EUR
7311,inactive,Japan,JPY
7080,inactive,UK,GBP
4909,active,USA,USD
414,active,UK,GBP
6928,inactive,India,INR
2764,active,Japan,JPY
2082,active,Canada,CAD
3202,active,Japan,JPY
2928,active,Canada,CAD
1468,active,India,INR
4755,active,Canada,CAD
5514,inactive,India,INR
5174,inactive,USA,USD
2736,active,Germany,EUR
1523,active,Germany,EUR
2447,active,India,INR
46,active,USA,USD
104,active,USA,USD
7484,inactive,USA,USD
2905,active,Canada,CAD
1967,active,Canada,CAD
2303,active,Germany,EUR
407,active,USA,USD
6570,inactive,India,INR
7225,inactive,UK,GBP
5397,inactive,Japan,JPY
5907,inactive,Germany,EUR
8115,inactive,Japan,JPY
6899,inactive,Canada,CAD
893,active,UK,GBP
4536,active,India,INR
3908,active,India,INR
6588,inactive,Germany,EUR
5615,inactive,India,INR
41,active,Japan,JPY
1626,active,Japan,JPY
1172,active,India,INR
7262,inactive,Canada,CAD
6561,inactive,Germany,EUR
4992,active,UK,GBP
1046,active,Germany,EUR
2525,active,Germany,EUR
5786,inactive,India,INR
997,active,Japan,JPY
4519,active,Canada,CAD
6162,inactive,Japan,JPY
4565,active,India,INR
4985,active,India,INR
2371,active,Canada,CAD
6946,inactive,USA,USD
5121,inactive,Japan,JPY
3118,active,Canada,CAD
5290,inactive,Japan,JPY
946,active,Japan,JPY
4005,active,Canada,CAD
4011,active,India,INR
6822,inactive,USA,USD
2864,active,Japan,JPY
2526,active,USA,USD
70,active,India,INR
2281,active,Germany,EUR
4239,active,India,INR
7518,inactive,Japan,JPY
4806,active,Germany,EUR
5080,inactive,Germany,EUR
5929,inactive,UK,GBP
338,active,Germany,EUR
3762,active,Canada,CAD
6597,inactive,India,INR
1784,active,India,INR
6872,inactive,Japan,JPY
7162,inactive,India,INR
6583,inactive,India,INR
6148,inactive,Canada,CAD
8198,inactive,Japan,JPY
5500,inactive,Japan,JPY
7604,inactive,Germany,EUR
6843,inactive,India,INR
4264,active,Germany,EUR
3087,active,Canada,CAD
7155,inactive,Japan,JPY
6290,inactive,Germany,EUR
6578,inactive,UK,GBP
6003,inactive,USA,USD
985,active,Canada,CAD
5169,inactive,UK,GBP
1295,active,UK,GBP
5971,inactive,UK,GBP
6491,inactive,Canada,CAD
1221,active,Canada,CAD
581,active,Japan,JPY
2004,active,USA,USD
3014,active,Canada,CAD
1871,active,Japan,JPY
4008,active,India,INR
579,active,USA,USD
97,active,Japan,JPY
3296,active,Germany,EUR
3480,active,Germany,EUR
4679,active,Canada,CAD
7823,inactive,Japan,JPY
1318,active,Japan,JPY
2041,active,Germany,EUR
905,active,India,INR
7214,inactive,Canada,CAD
3290,active,India,INR
7555,inactive,India,INR
6710,inactive,Japan,JPY
6224,inactive,Germany,EUR
5309,inactive,Japan,JPY
8110,inactive,Germany,EUR
5066,inactive,India,INR
6415,inactive,Japan,JPY
5610,inactive,India,INR
4892,active,Germany,EUR
1558,active,UK,GBP
5079,inactive,Canada,CAD
4368,active,India,INR
1220,active,USA,USD
1228,active,India,INR
6544,inactive,Canada,CAD
1602,active,Canada,CAD
3733,active,Germany,EUR
1910,active,Germany,EUR
5551,inactive,Germany,EUR
7839,inactive,Germany,EUR
7302,inactive,USA,USD
4957,active,USA,USD
5142,inactive,Germany,EUR
7196,inactive,India,INR
8119,inactive,USA,USD
6849,inactive,Germany,EUR
1737,active,USA,USD
6233,inactive,Japan,JPY
6803,inactive,Japan,JPY
3954,active,Japan,JPY
3249,active,Canada,CAD
7822,inactive,India,INR
4218,active,USA,USD
3377,active,Germany,EUR
6500,inactive,Japan,JPY
1404,active,UK,GBP
7469,inactive,Canada,CAD
2086,active,UK,GBP
396,active,Germany,EUR
4380,active,Germany,EUR
4654,active,India,INR
3962,active,Japan,JPY
4417,active,Japan,JPY
110,active,Canada,CAD
3676,active,USA,USD
887,active,Canada,CAD
2432,active,Canada,CAD
3615,active,Germany,EUR
3778,active,UK,GBP
8140,inactive,Canada,CAD
2639,active,Japan,JPY
7898,inactive,UK,GBP
2270,active,UK,GBP
5058,inactive,India,INR
135,active,USA,USD
2174,active,Japan,JPY
3394,active,UK,GBP
5813,inactive,USA,USD
6465,inactive,Canada,CAD
2827,active,Canada,CAD
6636,inactive,Germany,EUR
7564,inactive,UK,GBP
7546,inactive,Germany,EUR
7541,inactive,USA,USD
1359,active,UK,GBP
3473,active,USA,USD
6780,inactive,Canada,CAD
5053,inactive,USA,USD
320,active,Canada,CAD
2678,active,USA,USD
4910,active,Germany,EUR
6100,inactive,USA,USD
4834,active,Germany,EUR
3603,active,Canada,CAD
5826,inactive,Japan,JPY
5944,inactive,USA,USD
5440,inactive,Japan,JPY
6974,inactive,Japan,JPY
5844,inactive,USA,USD
4103,active,India,INR
3283,active,Canada,CAD
7936,inactive,India,INR
5396,inactive,Canada,CAD
7986,inactive,India,INR
3554,active,India,INR
4309,active,UK,GBP
4271,active,Japan,JPY
5475,inactive,USA,USD
6243,inactive,Japan,JPY
5220,inactive,UK,GBP
4444,active,India,INR
2214,active,Canada,CAD
5155,inactive,Canada,CAD
1981,active,UK,GBP
3936,active,UK,GBP
3360,active,UK,GBP
2895,active,Japan,JPY
6241,inactive,Canada,CAD
1159,active,India,INR
7060,inactive,Canada,CAD
5537,inactive,USA,USD
5823,inactive,UK,GBP
6981,inactive,UK,GBP
6649,inactive,USA,USD
4577,active,Canada,CAD
5803,inactive,UK,GBP
2369,active,UK,GBP
7327,inactive,Germany,EUR
3007,active,UK,GBP
7838,inactive,India,INR
3191,active,Japan,JPY
1593,active,UK,GBP
1180,active,Japan,JPY
742,active,Germany,EUR
5732,inactive,Canada,CAD
6189,inactive,India,INR
2328,active,India,INR
64,active,India,INR
183,active,Germany,EUR
103,active,Japan,JPY
6322,inactive,India,INR
7867,inactive,India,INR
4069,active,Canada,CAD
4694,active,Canada,CAD
3389,active,USA,USD
3556,active,Canada,CAD
7947,inactive,USA,USD
4874,active,Canada,CAD
1071,active,UK,GBP
7145,inactive,Japan,JPY
5896,inactive,Japan,JPY
782,active,India,INR
6742,inactive,Canada,CAD
7025,inactive,Japan,JPY
4408,active,USA,USD
2498,active,Canada,CAD
6708,inactive,Canada,CAD
2623,active,India,INR
737,active,Japan,JPY
1749,active,USA,USD
1377,active,UK,GBP
7438,inactive,Canada,CAD
6294,inactive,USA,USD
5585,inactive,Canada,CAD
3392,active,USA,USD
3807,active,Japan,JPY
7539,inactive,Japan,JPY
7098,inactive,Canada,CAD
1612,active,Germany,EUR
6187,inactive,India,INR
2942,active,UK,GBP
1011,active,Germany,EUR
4135,active,USA,USD
5264,inactive,Japan,JPY
7151,inactive,UK,GBP
7521,inactive,India,INR
7702,inactive,UK,GBP
2950,active,UK,GBP
1586,active,India,INR
5365,inactive,India,INR
1955,active,USA,USD
7698,inactive,UK,GBP
912,active,Canada,CAD
6655,inactive,India,INR
5469,inactive,Japan,JPY
6349,inactive,USA,USD
4399,active,India,INR
5425,inactive,India,INR
5902,inactive,Japan,JPY
7621,inactive,Canada,CAD
3044,active,USA,USD
5146,inactive,Japan,JPY
4426,active,Japan,JPY
5076,inactive,Germany,EUR
3996,active,USA,USD
4907,active,UK,GBP
7653,inactive,Canada,CAD
6619,inactive,Germany,EUR
3323,active,India,INR
7489,inactive,Japan,JPY
4085,active,UK,GBP
4423,active,USA,USD
281,active,Germany,EUR
4365,active,Canada,CAD
8146,inactive,Japan,JPY
3104,active,Germany,EUR
2755,active,Canada,CAD
65,active,USA,USD
3663,active,India,INR
7325,inactive,USA,USD
2387,active,UK,GBP
4257,active,Canada,CAD
7027,inactive,Japan,JPY
50,active,Canada,CAD
1809,active,Germany,EUR
1696,active,USA,USD
5708,inactive,India,INR
6092,inactive,USA,USD
7275,inactive,Japan,JPY
578,active,Japan,JPY
2685,active,Japan,JPY
3122,active,Germany,EUR
7973,inactive,Germany,EUR
5232,inactive,Japan,JPY
6392,inactive,USA,USD
2664,active,India,INR
3709,active,India,INR
5867,inactive,Canada,CAD
5721,inactive,UK,GBP
3780,active,UK,GBP
72,active,USA,USD
1641,active,Germany,EUR
6569,inactive,India,INR
7205,inactive,UK,GBP
6577,inactive,Germany,EUR
1491,active,Japan,JPY
1961,active,India,INR
4436,active,Japan,JPY
1044,active,Canada,CAD
373,active,India,INR
6057,inactive,Canada,CAD
4625,active,Canada,CAD
2999,active,India,INR
5861,inactive,India,INR
1617,active,USA,USD
3000,active,Japan,JPY
8164,inactive,Canada,CAD
1898,active,UK,GBP
84,active,Japan,JPY
2796,active,Japan,JPY
5022,inactive,USA,USD
8130,inactive,Germany,EUR
2487,active,UK,GBP
3208,active,UK,GBP
5819,inactive,UK,GBP
1418,active,Canada,CAD
7590,inactive,UK,GBP
8101,inactive,Japan,JPY
1972,active,Germany,EUR
7281,inactive,USA,USD
3013,active,Japan,JPY
1658,active,India,INR
33,active,Japan,JPY
4113,active,USA,USD
5135,inactive,India,INR
1973,active,UK,GBP
6689,inactive,Canada,CAD
1704,active,Germany,EUR
3235,active,UK,GBP
3956,active,Canada,CAD
3826,active,USA,USD
162,active,Canada,CAD
137,active,Germany,EUR
5279,inactive,USA,USD
5569,inactive,Japan,JPY
2404,active,Germany,EUR
7351,inactive,India,INR
5706,inactive,USA,USD
4498,active,Germany,EUR
829,active,India,INR
5457,inactive,UK,GBP
1350,active,Canada,CAD
8077,inactive,USA,USD
3326,active,Germany,EUR
2430,active,Japan,JPY
4077,active,India,INR
524,active,India,INR
7962,inactive,Japan,JPY
6439,inactive,Japan,JPY
2132,active,Japan,JPY
2772,active,Japan,JPY
4786,active,Canada,CAD
7204,inactive,Japan,JPY
2521,active,UK,GBP
5322,inactive,Japan,JPY
2495,active,USA,USD
6385,inactive,Germany,EUR
4607,active,Japan,JPY
1186,active,Germany,EUR
4026,active,Japan,JPY
5876,inactive,Germany,EUR
4740,active,Germany,EUR
4478,active,India,INR
1949,active,USA,USD
470,active,Germany,EUR
7929,inactive,India,INR
7238,inactive,India,INR
5922,inactive,USA,USD
7865,inactive,India,INR
2347,active,India,INR
4693,active,USA,USD
751,active,Japan,JPY
4665,active,Canada,CAD
465,active,Germany,EUR
664,active,UK,GBP
1010,active,Japan,JPY
5239,inactive,USA,USD
669,active,Germany,EUR
4490,active,Japan,JPY
425,active,Germany,EUR
1409,active,USA,USD
7446,inactive,India,INR
3082,active,Germany,EUR
2107,active,India,INR
903,active,Germany,EUR
3221,active,USA,USD
471,active,India,INR
6518,inactive,Japan,JPY
1934,active,USA,USD
2155,active,Germany,EUR
3366,active,Canada,CAD
1590,active,Japan,JPY
5318,inactive,Germany,EUR
2823,active,Germany,EUR
6598,inactive,Canada,CAD
7092,inactive,Canada,CAD
1962,active,Japan,JPY
7144,inactive,USA,USD
7811,inactive,Canada,CAD
1064,active,USA,USD
403,active,Japan,JPY
883,active,India,INR
