subscription_id,customer_id,renewal_date,subscription_length_months
5328,5228,19-05-2023,6
2598,2498,05-05-2023,1
6334,6234,22-05-2023,12
7714,7614,25-07-2023,6
4884,4784,12-07-2023,12
8081,7981,04-07-2023,6
3552,3452,25-05-2023,6
5866,5766,18-05-2023,6
7433,7333,28-05-2023,12
8194,8094,07-05-2023,3
2684,2584,20-05-2023,3
3883,3783,13-06-2023,3
5486,5386,14-05-2023,12
6928,6828,05-05-2023,3
6903,6803,05-07-2023,12
5056,4956,14-05-2023,12
225,125,31-05-2023,6
7352,7252,17-07-2023,12
2158,2058,15-07-2023,12
4241,4141,21-05-2023,12
8879,8779,01-06-2023,3
8626,8526,09-05-2023,3
2409,2309,16-05-2023,12
3905,3805,21-05-2023,3
628,528,29-07-2023,12
8820,8720,04-05-2023,3
1193,1093,04-07-2023,6
7052,6952,16-07-2023,6
1236,1136,13-05-2023,3
6333,6233,02-06-2023,3
5117,5017,05-05-2023,3
4824,4724,09-05-2023,6
7238,7138,30-06-2023,6
2224,2124,12-05-2023,12
2242,2142,15-07-2023,1
5060,4960,06-06-2023,3
7332,7232,20-06-2023,6
6126,6026,18-05-2023,12
2833,2733,20-05-2023,6
6489,6389,31-05-2023,1
3157,3057,29-07-2023,12
145,45,08-07-2023,12
5816,5716,17-06-2023,1
7228,7128,04-05-2023,6
9055,8955,01-07-2023,1
5583,5483,17-06-2023,3
2473,2373,15-06-2023,3
2561,2461,02-06-2023,1
4264,4164,18-07-2023,12
9273,9173,25-05-2023,1
2877,2777,24-06-2023,12
386,286,06-07-2023,3
9069,8969,05-05-2023,1
3034,2934,21-06-2023,6
1789,1689,15-06-2023,12
5567,5467,18-05-2023,6
233,133,20-05-2023,6
1758,1658,03-06-2023,6
2630,2530,28-06-2023,6
3495,3395,01-07-2023,3
146,46,16-06-2023,1
6459,6359,21-06-2023,3
9815,9715,01-08-2023,6
9238,9138,28-06-2023,6
4951,4851,01-06-2023,6
5217,5117,29-06-2023,3
2761,2661,27-07-2023,3
5506,5406,22-07-2023,6
594,494,04-07-2023,6
6501,6401,23-06-2023,3
6251,6151,30-05-2023,3
3919,3819,21-07-2023,3
237,137,04-07-2023,6
269,169,07-05-2023,12
951,851,25-07-2023,3
1011,911,27-05-2023,6
492,392,20-07-2023,1
6139,6039,12-05-2023,1
1498,1398,16-05-2023,3
4660,4560,22-06-2023,1
124,24,18-07-2023,12
140,40,26-06-2023,6
8098,7998,12-07-2023,6
1655,1555,10-06-2023,3
173,73,15-06-2023,12
2649,2549,22-06-2023,1
4021,3921,11-07-2023,12
1118,1018,30-07-2023,1
2065,1965,18-07-2023,1
9969,9869,24-05-2023,12
7628,7528,21-06-2023,6
6269,6169,07-05-2023,3
2018,1918,02-05-2023,12
429,329,07-05-2023,6
7043,6943,23-06-2023,3
5743,5643,19-05-2023,1
7403,7303,05-05-2023,1
5116,5016,11-07-2023,1
678,578,02-05-2023,1
340,240,05-06-2023,3
8371,8271,24-06-2023,6
6536,6436,23-05-2023,12
8135,8035,28-06-2023,12
5210,5110,22-06-2023,3
5861,5761,25-07-2023,12
374,274,25-06-2023,12
711,611,06-07-2023,12
6561,6461,05-06-2023,12
7295,7195,18-06-2023,1
8798,8698,20-05-2023,12
2074,1974,18-06-2023,12
3391,3291,04-07-2023,1
2621,2521,01-07-2023,1
9162,9062,27-07-2023,1
5324,5224,20-07-2023,6
3262,3162,12-07-2023,1
7367,7267,27-06-2023,12
8284,8184,01-06-2023,1
1433,1333,10-06-2023,1
9192,9092,17-05-2023,12
3907,3807,30-07-2023,12
2881,2781,22-05-2023,3
9042,8942,22-05-2023,3
1415,1315,19-07-2023,3
9779,9679,12-07-2023,3
6238,6138,07-06-2023,1
956,856,24-07-2023,3
1852,1752,22-05-2023,3
4988,4888,04-06-2023,6
3373,3273,21-06-2023,12
544,444,09-07-2023,1
2017,1917,10-05-2023,6
9391,9291,20-06-2023,1
1140,1040,20-07-2023,12
3511,3411,26-07-2023,3
5294,5194,22-05-2023,3
4281,4181,21-07-2023,3
2175,2075,21-06-2023,1
1417,1317,01-08-2023,6
3289,3189,25-07-2023,6
1344,1244,21-07-2023,1
4569,4469,06-07-2023,1
9947,9847,18-05-2023,12
9674,9574,25-07-2023,1
9011,8911,01-05-2023,6
2945,2845,05-05-2023,1
2838,2738,30-05-2023,3
5845,5745,15-07-2023,6
7131,7031,03-07-2023,12
4941,4841,27-06-2023,3
4584,4484,08-05-2023,6
1932,1832,11-06-2023,12
8219,8119,22-06-2023,12
493,393,23-07-2023,6
6236,6136,03-05-2023,12
7600,7500,25-07-2023,6
270,170,31-07-2023,12
863,763,14-05-2023,1
1453,1353,20-06-2023,12
6726,6626,11-07-2023,12
9890,9790,31-07-2023,6
7986,7886,25-06-2023,1
7857,7757,05-07-2023,1
5968,5868,13-07-2023,6
8922,8822,21-06-2023,12
5018,4918,28-07-2023,6
7455,7355,13-06-2023,6
9629,9529,05-05-2023,3
3389,3289,28-06-2023,1
118,18,30-07-2023,6
6876,6776,04-06-2023,3
8406,8306,20-07-2023,6
1863,1763,10-05-2023,3
6185,6085,29-05-2023,12
2149,2049,06-05-2023,12
4063,3963,18-07-2023,6
3193,3093,13-06-2023,12
7571,7471,24-05-2023,12
6006,5906,18-07-2023,1
9076,8976,16-05-2023,12
9022,8922,15-05-2023,3
9805,9705,17-07-2023,3
1990,1890,30-07-2023,12
7186,7086,17-07-2023,6
4954,4854,30-06-2023,6
7151,7051,02-05-2023,12
6483,6383,09-05-2023,1
2788,2688,01-06-2023,6
5123,5023,08-05-2023,3
2928,2828,05-07-2023,3
9531,9431,29-07-2023,3
8049,7949,21-07-2023,6
7854,7754,30-05-2023,1
8021,7921,12-06-2023,3
6944,6844,25-06-2023,12
805,705,22-07-2023,1
8873,8773,02-06-2023,1
5319,5219,29-05-2023,1
4395,4295,02-05-2023,3
9116,9016,26-07-2023,6
9551,9451,13-05-2023,1
6435,6335,30-05-2023,3
6959,6859,24-05-2023,6
8091,7991,27-07-2023,12
4740,4640,15-06-2023,1
7336,7236,17-06-2023,12
8037,7937,06-05-2023,6
6662,6562,27-05-2023,12
8157,8057,14-05-2023,6
8850,8750,11-07-2023,1
1351,1251,17-05-2023,1
255,155,27-06-2023,12
6338,6238,14-05-2023,1
9595,9495,01-08-2023,3
8370,8270,11-07-2023,1
10082,9982,15-07-2023,12
932,832,28-05-2023,3
1670,1570,15-07-2023,6
8207,8107,16-07-2023,1
4338,4238,07-05-2023,1
2513,2413,04-05-2023,1
6102,6002,13-07-2023,12
9965,9865,26-05-2023,6
2332,2232,31-05-2023,3
9620,9520,31-05-2023,1
6869,6769,30-07-2023,12
2099,1999,09-05-2023,12
519,419,23-06-2023,6
8050,7950,20-06-2023,12
7411,7311,24-07-2023,12
9281,9181,19-06-2023,12
4996,4896,23-06-2023,12
242,142,29-06-2023,1
9515,9415,18-05-2023,1
6286,6186,27-06-2023,12
9233,9133,08-07-2023,3
7962,7862,25-05-2023,1
971,871,10-06-2023,3
3700,3600,12-07-2023,1
1727,1627,24-06-2023,12
5110,5010,18-07-2023,6
3733,3633,21-06-2023,3
6647,6547,18-05-2023,3
2300,2200,18-07-2023,1
6053,5953,29-07-2023,6
3945,3845,18-07-2023,3
4032,3932,22-06-2023,6
2222,2122,25-07-2023,1
2304,2204,29-07-2023,6
1283,1183,18-07-2023,12
5049,4949,11-05-2023,6
3748,3648,08-07-2023,1
5019,4919,30-06-2023,12
9668,9568,21-05-2023,12
5774,5674,24-06-2023,1
2497,2397,10-06-2023,12
5893,5793,12-05-2023,1
8365,8265,27-05-2023,1
5723,5623,17-07-2023,6
9088,8988,23-05-2023,6
1169,1069,25-06-2023,3
9529,9429,01-07-2023,1
3759,3659,11-06-2023,3
2794,2694,11-06-2023,1
8654,8554,02-05-2023,12
7168,7068,18-05-2023,12
474,374,15-07-2023,3
8080,7980,11-05-2023,6
9802,9702,23-06-2023,1
6083,5983,12-06-2023,12
9596,9496,30-05-2023,6
3296,3196,30-07-2023,6
8134,8034,25-07-2023,6
9013,8913,06-06-2023,6
2855,2755,17-07-2023,3
8708,8608,14-05-2023,12
311,211,03-06-2023,12
8914,8814,17-07-2023,1
447,347,31-07-2023,6
9321,9221,10-05-2023,6
9464,9364,20-06-2023,6
2925,2825,15-05-2023,6
2456,2356,31-05-2023,3
4345,4245,12-06-2023,3
4117,4017,06-05-2023,6
9866,9766,14-07-2023,1
1157,1057,07-05-2023,12
1704,1604,10-07-2023,1
1146,1046,11-05-2023,1
3067,2967,04-05-2023,12
9084,8984,24-05-2023,6
5228,5128,03-05-2023,3
9178,9078,15-06-2023,6
8174,8074,24-07-2023,3
1648,1548,12-07-2023,1
3148,3048,09-07-2023,12
8668,8568,23-05-2023,1
9574,9474,01-07-2023,3
10071,9971,07-05-2023,1
4880,4780,26-06-2023,6
4712,4612,26-06-2023,3
4625,4525,10-06-2023,1
7742,7642,17-06-2023,3
188,88,21-07-2023,6
7615,7515,16-06-2023,6
3707,3607,11-06-2023,1
9200,9100,07-07-2023,1
437,337,03-07-2023,12
3175,3075,23-06-2023,1
7897,7797,08-06-2023,1
1126,1026,16-07-2023,6
8230,8130,30-06-2023,6
1304,1204,30-06-2023,1
3449,3349,22-05-2023,12
3695,3595,26-06-2023,3
3775,3675,10-07-2023,12
4986,4886,13-06-2023,12
6991,6891,16-06-2023,1
7225,7125,19-05-2023,12
2142,2042,20-05-2023,12
9881,9781,29-05-2023,12
2821,2721,31-05-2023,12
5654,5554,17-06-2023,1
3306,3206,06-07-2023,1
3809,3709,08-07-2023,1
2167,2067,03-05-2023,6
10079,9979,27-06-2023,1
1878,1778,29-06-2023,12
5940,5840,13-05-2023,3
1003,903,16-07-2023,12
8903,8803,02-05-2023,1
9469,9369,21-05-2023,6
2774,2674,12-05-2023,12
8554,8454,12-06-2023,3
6597,6497,05-05-2023,6
9154,9054,05-07-2023,3
354,254,04-06-2023,6
7117,7017,14-06-2023,1
3043,2943,10-07-2023,12
6474,6374,01-05-2023,6
9086,8986,04-06-2023,3
2680,2580,01-05-2023,12
936,836,16-06-2023,6
4488,4388,01-05-2023,3
6643,6543,20-06-2023,6
1410,1310,18-06-2023,1
6766,6666,10-06-2023,1
4273,4173,03-05-2023,6
2940,2840,19-05-2023,12
9808,9708,04-05-2023,3
5268,5168,03-05-2023,6
4790,4690,21-05-2023,6
8728,8628,11-05-2023,3
4661,4561,26-05-2023,6
6026,5926,07-05-2023,12
984,884,10-06-2023,6
3494,3394,17-07-2023,3
3506,3406,22-07-2023,12
5188,5088,26-05-2023,3
2883,2783,30-06-2023,12
1012,912,10-07-2023,1
6022,5922,13-06-2023,3
1715,1615,29-06-2023,6
9540,9440,10-07-2023,6
7272,7172,26-05-2023,3
9513,9413,27-06-2023,6
8316,8216,20-05-2023,12
2991,2891,01-08-2023,1
1106,1006,31-05-2023,3
9157,9057,21-06-2023,1
1671,1571,16-07-2023,12
510,410,17-07-2023,12
4669,4569,14-07-2023,6
9335,9235,02-07-2023,6
4866,4766,26-05-2023,12
2969,2869,30-07-2023,1
5000,4900,17-05-2023,6
2264,2164,09-05-2023,6
6181,6081,02-07-2023,1
5815,5715,25-07-2023,6
2719,2619,10-05-2023,12
3663,3563,08-06-2023,12
294,194,27-06-2023,3
3025,2925,19-05-2023,12
2583,2483,17-07-2023,12
3800,3700,01-07-2023,1
1791,1691,19-06-2023,3
1495,1395,29-05-2023,6
7443,7343,21-06-2023,1
5035,4935,01-07-2023,12
6485,6385,30-05-2023,3
6575,6475,05-05-2023,1
6106,6006,22-07-2023,1
7741,7641,12-05-2023,3
3460,3360,27-05-2023,3
1714,1614,23-06-2023,1
9924,9824,26-05-2023,1
10076,9976,05-06-2023,1
8399,8299,04-06-2023,1
4665,4565,28-05-2023,12
7374,7274,14-05-2023,1
8659,8559,10-06-2023,12
7731,7631,18-05-2023,1
4674,4574,18-05-2023,1
2864,2764,10-07-2023,12
3553,3453,04-06-2023,3
4341,4241,21-07-2023,6
1229,1129,21-06-2023,12
9324,9224,17-05-2023,6
1046,946,10-06-2023,1
8063,7963,07-07-2023,12
5703,5603,19-07-2023,1
5559,5459,04-06-2023,6
4060,3960,05-06-2023,12
3799,3699,17-06-2023,6
7478,7378,14-06-2023,3
206,106,13-05-2023,1
4366,4266,08-06-2023,6
1690,1590,09-06-2023,12
6671,6571,23-06-2023,1
6247,6147,26-06-2023,3
1122,1022,17-07-2023,12
2357,2257,28-06-2023,1
1217,1117,15-05-2023,6
5871,5771,16-05-2023,1
6839,6739,31-05-2023,3
3852,3752,01-08-2023,3
6142,6042,06-06-2023,12
1525,1425,27-07-2023,6
5211,5111,06-05-2023,3
8512,8412,27-07-2023,12
7092,6992,18-05-2023,1
7183,7083,30-05-2023,3
5322,5222,18-05-2023,12
1228,1128,26-06-2023,3
7860,7760,10-06-2023,12
402,302,13-06-2023,3
5998,5898,03-06-2023,3
962,862,03-07-2023,12
8070,7970,17-05-2023,1
6469,6369,30-05-2023,12
7547,7447,19-07-2023,3
8617,8517,20-05-2023,12
1235,1135,27-05-2023,6
9720,9620,01-08-2023,3
6446,6346,20-05-2023,12
9190,9090,12-07-2023,3
2282,2182,15-07-2023,1
9837,9737,06-06-2023,12
8981,8881,12-07-2023,1
7134,7034,06-07-2023,6
3158,3058,15-07-2023,1
5952,5852,03-07-2023,6
6025,5925,08-07-2023,12
8648,8548,18-05-2023,1
1554,1454,20-05-2023,3
2239,2139,09-05-2023,12
8274,8174,20-05-2023,3
2421,2321,07-05-2023,1
3765,3665,24-05-2023,12
2939,2839,19-05-2023,3
4687,4587,10-05-2023,6
9984,9884,28-05-2023,12
2706,2606,10-07-2023,1
1401,1301,04-05-2023,3
4386,4286,01-08-2023,1
599,499,15-05-2023,1
3085,2985,09-07-2023,12
5171,5071,11-07-2023,12
2296,2196,29-05-2023,1
9448,9348,16-05-2023,3
2139,2039,13-05-2023,6
7821,7721,21-05-2023,12
5317,5217,09-05-2023,1
1797,1697,29-05-2023,6
1730,1630,28-07-2023,1
1179,1079,02-07-2023,3
1987,1887,30-07-2023,3
180,80,28-07-2023,12
7964,7864,25-07-2023,3
1004,904,04-06-2023,6
9311,9211,24-06-2023,6
8154,8054,29-05-2023,6
3386,3286,26-05-2023,1
1532,1432,16-07-2023,12
8164,8064,31-07-2023,3
964,864,15-07-2023,6
162,62,18-07-2023,1
7577,7477,28-06-2023,12
7810,7710,25-05-2023,12
9343,9243,13-06-2023,12
7430,7330,07-05-2023,3
2146,2046,12-06-2023,6
2733,2633,30-06-2023,3
7479,7379,14-05-2023,6
1220,1120,18-07-2023,12
8158,8058,16-05-2023,1
190,90,14-06-2023,6
4627,4527,31-05-2023,12
6105,6005,03-06-2023,6
2160,2060,08-05-2023,3
1672,1572,07-06-2023,3
3527,3427,22-06-2023,6
2445,2345,06-06-2023,12
4764,4664,27-06-2023,3
5180,5080,27-05-2023,1
8862,8762,01-08-2023,3
7766,7666,24-07-2023,1
412,312,07-07-2023,1
3319,3219,13-07-2023,6
9904,9804,22-06-2023,6
3823,3723,13-05-2023,12
3645,3545,05-05-2023,1
4197,4097,29-07-2023,1
7898,7798,28-06-2023,12
1920,1820,05-05-2023,12
537,437,24-05-2023,6
6714,6614,25-05-2023,12
8534,8434,07-07-2023,3
9309,9209,28-07-2023,1
1164,1064,25-05-2023,1
5218,5118,11-06-2023,12
4755,4655,15-06-2023,1
6047,5947,06-07-2023,12
1967,1867,01-06-2023,12
9496,9396,05-06-2023,3
8308,8208,15-07-2023,12
5492,5392,06-05-2023,6
9031,8931,12-07-2023,1
3715,3615,15-07-2023,6
9714,9614,26-07-2023,12
2812,2712,11-05-2023,3
9071,8971,04-05-2023,6
3773,3673,21-05-2023,6
10007,9907,04-05-2023,3
2836,2736,13-05-2023,3
917,817,21-06-2023,1
2192,2092,09-06-2023,6
5705,5605,13-05-2023,1
8344,8244,20-07-2023,12
6885,6785,25-07-2023,6
2073,1973,03-07-2023,1
6759,6659,16-06-2023,1
8866,8766,20-05-2023,3
6258,6158,05-07-2023,3
7998,7898,29-07-2023,12
6052,5952,30-05-2023,3
3740,3640,24-06-2023,3
4541,4441,22-07-2023,6
2769,2669,24-05-2023,6
9869,9769,03-06-2023,1
6004,5904,08-06-2023,3
106,6,04-07-2023,6
8200,8100,20-07-2023,3
548,448,14-05-2023,12
442,342,30-05-2023,1
4756,4656,27-05-2023,1
4445,4345,08-07-2023,12
6454,6354,24-05-2023,6
5840,5740,24-07-2023,3
8555,8455,26-07-2023,1
4303,4203,02-07-2023,3
5726,5626,13-06-2023,6
867,767,29-07-2023,12
2321,2221,10-06-2023,12
9754,9654,17-06-2023,3
8949,8849,04-07-2023,6
8163,8063,31-07-2023,1
1881,1781,29-06-2023,1
2328,2228,12-07-2023,6
7349,7249,20-06-2023,3
8330,8230,13-07-2023,12
2869,2769,12-06-2023,1
8961,8861,29-06-2023,6
2086,1986,04-05-2023,1
7924,7824,23-07-2023,1
6529,6429,01-07-2023,12
3042,2942,11-07-2023,1
8983,8883,30-05-2023,12
3882,3782,05-06-2023,3
5254,5154,28-05-2023,1
4244,4144,09-07-2023,3
2184,2084,15-07-2023,1
2914,2814,19-06-2023,12
5709,5609,25-05-2023,1
2949,2849,31-05-2023,1
9627,9527,07-06-2023,3
1456,1356,03-07-2023,1
1668,1568,01-06-2023,3
5661,5561,05-07-2023,1
1182,1082,06-06-2023,3
9302,9202,03-07-2023,3
2087,1987,01-07-2023,1
8099,7999,27-05-2023,6
5848,5748,21-07-2023,6
9203,9103,05-06-2023,3
7682,7582,09-07-2023,12
4746,4646,22-05-2023,6
3434,3334,15-06-2023,6
6631,6531,27-05-2023,3
5309,5209,22-05-2023,1
9640,9540,15-07-2023,12
5306,5206,22-07-2023,6
7439,7339,27-06-2023,12
2426,2326,18-07-2023,1
428,328,22-06-2023,6
3535,3435,14-06-2023,12
8106,8006,31-05-2023,12
3927,3827,20-07-2023,1
3651,3551,19-06-2023,1
4816,4716,23-05-2023,3
8126,8026,28-05-2023,1
2779,2679,26-05-2023,6
2744,2644,18-05-2023,12
1444,1344,10-05-2023,3
7187,7087,22-07-2023,12
6314,6214,15-05-2023,1
2873,2773,05-05-2023,6
5725,5625,14-05-2023,6
7067,6967,19-07-2023,12
1006,906,27-06-2023,6
8205,8105,12-06-2023,6
772,672,22-06-2023,3
7013,6913,18-05-2023,1
5129,5029,13-05-2023,12
2437,2337,01-06-2023,3
4088,3988,07-06-2023,1
5827,5727,20-07-2023,3
5610,5510,02-06-2023,3
1505,1405,01-08-2023,3
3354,3254,12-05-2023,3
324,224,22-05-2023,6
3404,3304,21-05-2023,1
7499,7399,20-05-2023,12
6066,5966,15-05-2023,1
8768,8668,16-07-2023,3
8166,8066,30-05-2023,12
7719,7619,29-07-2023,1
9401,9301,30-07-2023,1
5041,4941,03-05-2023,1
3948,3848,22-05-2023,6
6158,6058,16-06-2023,12
2785,2685,20-07-2023,1
9963,9863,27-06-2023,6
4737,4637,04-05-2023,12
5885,5785,20-07-2023,3
7764,7664,23-06-2023,3
2477,2377,30-07-2023,12
4703,4603,06-07-2023,6
9461,9361,02-07-2023,3
6951,6851,04-05-2023,12
6103,6003,26-05-2023,12
1147,1047,02-05-2023,3
9372,9272,19-07-2023,1
4718,4618,23-06-2023,3
3503,3403,05-07-2023,3
8407,8307,30-06-2023,1
9568,9468,02-05-2023,6
1588,1488,28-06-2023,6
3693,3593,11-06-2023,6
2911,2811,02-06-2023,1
1165,1065,02-05-2023,6
5967,5867,25-06-2023,1
7746,7646,03-05-2023,12
4388,4288,01-05-2023,1
3283,3183,04-05-2023,1
3399,3299,11-06-2023,12
7613,7513,10-07-2023,1
6192,6092,03-07-2023,1
2024,1924,24-05-2023,12
7184,7084,07-05-2023,3
8457,8357,04-06-2023,6
149,49,01-06-2023,6
2469,2369,12-07-2023,12
682,582,27-05-2023,6
5593,5493,27-05-2023,12
4546,4446,12-05-2023,1
4379,4279,20-07-2023,12
5580,5480,17-05-2023,3
3983,3883,16-06-2023,12
9653,9553,14-07-2023,3
4418,4318,27-05-2023,12
530,430,02-06-2023,1
219,119,01-06-2023,6
1643,1543,18-06-2023,3
5973,5873,27-06-2023,6
9572,9472,19-06-2023,12
1564,1464,28-07-2023,12
6221,6121,24-06-2023,1
3760,3660,28-07-2023,3
161,61,22-05-2023,6
5376,5276,29-06-2023,12
2369,2269,12-05-2023,6
184,84,14-06-2023,1
3376,3276,04-05-2023,1
7451,7351,06-07-2023,3
4610,4510,25-05-2023,3
4797,4697,21-06-2023,3
3999,3899,17-05-2023,6
3959,3859,10-06-2023,12
4894,4794,21-07-2023,6
8171,8071,17-05-2023,3
7664,7564,21-06-2023,6
5727,5627,08-05-2023,1
8932,8832,11-07-2023,12
1058,958,11-06-2023,12
1521,1421,16-06-2023,1
2320,2220,02-06-2023,12
2106,2006,10-07-2023,3
2105,2005,20-05-2023,1
6511,6411,23-07-2023,3
6097,5997,19-06-2023,12
1107,1007,04-05-2023,12
7788,7688,08-06-2023,3
2452,2352,01-06-2023,3
10062,9962,05-06-2023,12
406,306,03-06-2023,3
3196,3096,31-07-2023,12
3345,3245,18-05-2023,1
6111,6011,04-05-2023,3
8321,8221,24-06-2023,1
9265,9165,22-07-2023,6
4562,4462,23-06-2023,6
6455,6355,21-05-2023,6
7266,7166,16-07-2023,12
6883,6783,24-05-2023,1
9506,9406,14-05-2023,6
6074,5974,20-07-2023,12
4776,4676,02-06-2023,12
5701,5601,04-06-2023,1
8685,8585,04-07-2023,12
5087,4987,23-07-2023,1
1263,1163,17-06-2023,12
6046,5946,24-05-2023,12
3908,3808,04-05-2023,12
2314,2214,01-05-2023,3
3562,3462,18-07-2023,3
9440,9340,23-06-2023,12
7750,7650,21-06-2023,12
241,141,17-07-2023,12
5844,5744,06-06-2023,12
7223,7123,11-06-2023,1
5511,5411,24-05-2023,12
3305,3205,10-07-2023,6
9163,9063,27-06-2023,1
8137,8037,27-06-2023,3
4810,4710,20-06-2023,6
8877,8777,01-05-2023,12
9954,9854,17-05-2023,6
6613,6513,05-07-2023,6
8757,8657,13-05-2023,12
7220,7120,07-06-2023,1
2101,2001,19-05-2023,6
2563,2463,02-06-2023,6
4577,4477,30-06-2023,12
5867,5767,18-05-2023,6
1471,1371,28-06-2023,3
8744,8644,24-06-2023,12
3964,3864,31-05-2023,1
3159,3059,17-06-2023,6
4808,4708,01-07-2023,6
9617,9517,19-06-2023,1
8600,8500,22-06-2023,12
4556,4456,15-05-2023,1
3123,3023,21-07-2023,1
6935,6835,09-07-2023,1
7297,7197,01-08-2023,3
1553,1453,07-05-2023,3
262,162,18-06-2023,6
117,17,09-07-2023,1
6434,6334,10-06-2023,1
5773,5673,05-07-2023,12
8474,8374,11-06-2023,6
7268,7168,25-05-2023,12
3070,2970,29-06-2023,6
1294,1194,01-06-2023,3
779,679,16-06-2023,1
606,506,11-07-2023,1
2123,2023,26-05-2023,1
6398,6298,11-05-2023,1
8469,8369,18-05-2023,12
9758,9658,29-06-2023,6
5344,5244,25-05-2023,1
9757,9657,07-06-2023,12
5875,5775,20-07-2023,3
819,719,14-06-2023,1
8651,8551,24-05-2023,1
1243,1143,18-06-2023,3
450,350,04-06-2023,3
9785,9685,19-07-2023,12
5127,5027,04-07-2023,12
2715,2615,18-07-2023,3
1579,1479,01-07-2023,3
9058,8958,23-06-2023,1
1170,1070,12-07-2023,6
8722,8622,26-07-2023,3
2096,1996,30-06-2023,3
1331,1231,22-05-2023,12
2199,2099,09-05-2023,3
2823,2723,21-07-2023,6
2003,1903,05-06-2023,6
6625,6525,12-07-2023,3
8730,8630,06-07-2023,6
3383,3283,18-07-2023,12
2686,2586,09-06-2023,3
6732,6632,06-06-2023,1
9441,9341,10-05-2023,12
6589,6489,30-06-2023,12
6100,6000,15-07-2023,1
7385,7285,16-05-2023,12
2186,2086,03-07-2023,3
632,532,12-05-2023,3
8616,8516,08-06-2023,6
301,201,30-05-2023,1
7783,7683,07-07-2023,6
9034,8934,15-06-2023,1
4419,4319,18-07-2023,12
9520,9420,02-06-2023,12
4682,4582,13-05-2023,3
9180,9080,15-05-2023,12
3920,3820,11-05-2023,12
248,148,23-06-2023,12
2573,2473,23-05-2023,6
7003,6903,01-06-2023,1
8421,8321,18-07-2023,1
5167,5067,04-07-2023,12
4441,4341,19-05-2023,3
7407,7307,29-06-2023,6
824,724,04-05-2023,3
9344,9244,12-06-2023,1
5923,5823,01-06-2023,12
5058,4958,18-06-2023,6
3912,3812,05-06-2023,6
1781,1681,08-05-2023,1
3827,3727,12-05-2023,12
1025,925,06-06-2023,6
6418,6318,15-06-2023,1
5215,5115,02-07-2023,1
7992,7892,02-05-2023,6
9038,8938,08-05-2023,6
6798,6698,22-06-2023,12
6284,6184,20-07-2023,3
6316,6216,09-06-2023,3
102,2,05-06-2023,1
9897,9797,12-06-2023,6
4238,4138,12-05-2023,6
1612,1512,24-05-2023,12
2151,2051,15-05-2023,6
4493,4393,01-07-2023,1
8543,8443,08-05-2023,6
6438,6338,05-07-2023,1
8124,8024,11-06-2023,1
4376,4276,16-05-2023,12
6646,6546,04-06-2023,1
3360,3260,03-06-2023,6
6636,6536,19-07-2023,3
693,593,22-06-2023,3
8750,8650,25-07-2023,1
5600,5500,29-05-2023,1
6169,6069,21-06-2023,3
2489,2389,02-05-2023,1
5557,5457,04-05-2023,3
5431,5331,22-07-2023,3
8059,7959,27-06-2023,1
1378,1278,19-07-2023,6
9662,9562,26-07-2023,6
9388,9288,16-07-2023,1
5799,5699,22-07-2023,6
9943,9843,06-06-2023,1
479,379,14-06-2023,12
8881,8781,08-07-2023,12
9170,9070,13-07-2023,6
9398,9298,11-05-2023,6
8487,8387,24-05-2023,6
4702,4602,28-06-2023,3
3931,3831,06-06-2023,3
7840,7740,23-06-2023,6
3896,3796,11-07-2023,3
516,416,10-06-2023,6
3901,3801,23-05-2023,12
1601,1501,24-07-2023,3
1530,1430,07-07-2023,6
5573,5473,08-07-2023,12
9375,9275,23-05-2023,1
1572,1472,20-05-2023,3
3625,3525,13-07-2023,1
8627,8527,04-05-2023,6
9900,9800,22-07-2023,3
5932,5832,29-05-2023,1
278,178,17-07-2023,1
9579,9479,05-06-2023,1
5555,5455,28-05-2023,1
8563,8463,04-06-2023,1
6154,6054,18-07-2023,12
1777,1677,29-07-2023,12
1724,1624,30-06-2023,12
8774,8674,15-06-2023,3
9997,9897,16-06-2023,3
1713,1613,27-06-2023,6
3962,3862,03-06-2023,1
7761,7661,15-06-2023,6
6887,6787,05-06-2023,6
2334,2234,29-07-2023,3
9919,9819,08-07-2023,6
9750,9650,17-05-2023,3
245,145,27-06-2023,1
3009,2909,18-06-2023,3
2820,2720,09-05-2023,12
322,222,25-06-2023,6
6639,6539,25-05-2023,3
5565,5465,26-06-2023,6
4212,4112,18-07-2023,3
6574,6474,23-06-2023,12
3251,3151,17-06-2023,1
1512,1412,05-05-2023,1
8103,8003,28-07-2023,3
1192,1092,06-07-2023,12
3569,3469,01-05-2023,6
10061,9961,21-07-2023,12
928,828,22-07-2023,12
2897,2797,26-05-2023,6
2250,2150,02-06-2023,3
4511,4411,30-05-2023,1
7204,7104,16-07-2023,1
2579,2479,10-07-2023,12
3144,3044,07-05-2023,3
3337,3237,06-07-2023,1
7258,7158,21-06-2023,3
8894,8794,13-05-2023,6
6460,6360,18-07-2023,1
6356,6256,19-07-2023,6
5873,5773,13-05-2023,12
702,602,04-06-2023,12
2072,1972,16-07-2023,3
2556,2456,25-07-2023,12
1315,1215,11-07-2023,1
3814,3714,01-07-2023,3
6570,6470,24-05-2023,1
896,796,21-06-2023,3
6802,6702,14-05-2023,3
7119,7019,25-05-2023,1
3474,3374,17-05-2023,1
3618,3518,05-06-2023,6
